query_worm,source_path,node_index,identity,candidate_covered,prediction_slot,prediction_identity,rank,correct,top5_correct,reciprocal_rank,target_probability,dustbin_top1,top1_with_dustbin_correct,hungarian_prediction_slot,hungarian_correct
20221106-21-47-31,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20221106-21-47-31__5317510b.npz,30,URYVR,1,142,URYVR,1,1,1,1.0,0.6580337285995483,0,1,142,1
20221106-21-47-31,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20221106-21-47-31__5317510b.npz,37,OLQVL,1,101,RMDVR,60,0,0,0.016666666666666666,7.048884520239988e-15,0,0,101,0
20221106-21-47-31,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20221106-21-47-31__5317510b.npz,38,AVER,1,34,AVER,1,1,1,1.0,0.9514868855476379,0,1,34,1
20221106-21-47-31,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20221106-21-47-31__5317510b.npz,41,AINR,1,41,AVJR,6,0,0,0.16666666666666666,0.011660872958600521,0,0,41,0
20221106-21-47-31,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20221106-21-47-31__5317510b.npz,44,RMDR,1,21,AQR?,33,0,0,0.030303030303030304,3.1793233574717306e-06,0,0,14,0
20221106-21-47-31,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20221106-21-47-31__5317510b.npz,45,SMBVR,1,96,RMDDR,7,0,0,0.14285714285714285,0.004622257314622402,0,0,96,0
20221106-21-47-31,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20221106-21-47-31__5317510b.npz,55,ALA,1,135,URXL,7,0,0,0.14285714285714285,0.007921514101326466,1,0,135,0
20221106-21-47-31,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20221106-21-47-31__5317510b.npz,59,RIVR,1,27,ASKR,17,0,0,0.058823529411764705,3.948770427086856e-06,0,0,27,0
20221106-21-47-31,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20221106-21-47-31__5317510b.npz,62,SMDVR,1,110,SAAVR,21,0,0,0.047619047619047616,1.8702490223176937e-08,0,0,110,0
20221106-21-47-31,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20221106-21-47-31__5317510b.npz,66,AVAL,1,28,AVAL,1,1,1,1.0,0.9478207230567932,0,1,28,1
20221106-21-47-31,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20221106-21-47-31__5317510b.npz,67,URXR,1,50,CEPDR,4,0,1,0.25,0.07775665819644928,0,0,50,0
20221106-21-47-31,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20221106-21-47-31__5317510b.npz,68,URXL,1,88,RID,9,0,0,0.1111111111111111,1.206714932777686e-05,0,0,88,0
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,10,RIVR,1,38,AVHR?,3,0,1,0.3333333333333333,0.10020818561315536,0,0,38,0
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,13,RMER,1,104,RMER,1,1,1,1.0,0.951875627040863,0,1,104,1
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,20,RMDVR,1,101,RMDVR,1,1,1,1.0,0.9345277547836304,0,1,101,1
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,21,OLLL,1,79,OLLL,1,1,1,1.0,0.5282454490661621,0,1,79,1
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,23,RMED,1,85,REMV,2,0,1,0.5,0.22569669783115387,0,0,85,0
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,25,URXVR,1,137,URXR,2,0,1,0.5,0.28237926959991455,0,0,137,0
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,35,IL1VR,1,62,IL1VL,17,0,0,0.058823529411764705,0.0004417982418090105,0,0,52,0
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,36,SMDDR,1,111,SIADL,76,0,0,0.013157894736842105,5.11146946990948e-09,0,0,111,0
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,44,AVAR,1,29,AVAR,1,1,1,1.0,0.9643427729606628,0,1,29,1
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,46,AIBR,1,9,AIBR,1,1,1,1.0,0.9515048861503601,0,1,9,1
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,48,OLQDR,1,82,OLQDR,1,1,1,1.0,0.9521080851554871,0,1,82,1
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,52,SMDVL,1,86,RIAL,28,0,0,0.03571428571428571,6.684916797894402e-07,0,0,86,0
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,57,CEPDR,1,27,ASKR,3,0,1,0.3333333333333333,0.031961407512426376,0,0,27,0
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,60,M3L,1,71,M3L,1,1,1,1.0,0.36016079783439636,0,1,71,1
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,64,OLLR,1,131,URADR,20,0,0,0.05,4.747527418658137e-05,0,0,14,0
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,68,URYVR,1,142,URYVR,1,1,1,1.0,0.7231342792510986,0,1,142,1
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,69,OLQVL,1,75,NSML,3,0,1,0.3333333333333333,0.09489398449659348,0,0,75,0
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,80,SMBDL,1,114,SIAVL,4,0,1,0.25,0.06901156157255173,0,0,114,0
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,81,ALA,1,19,ALA,1,1,1,1.0,0.9009036421775818,0,1,19,1
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,93,CEPDL,1,3,ADFL,4,0,1,0.25,0.005033721681684256,0,0,3,0
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,101,OLQVR,1,84,OLQVR,1,1,1,1.0,0.32059481739997864,0,1,63,0
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,115,RMEV,1,118,SIBVR,7,0,0,0.14285714285714285,0.007440181449055672,1,0,118,0
20230412-20-15-17,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230412-20-15-17__daaa749b.npz,117,SMDVR,1,4,ADFR,118,0,0,0.00847457627118644,8.852683533065384e-14,0,0,4,0
20230502-20-05-02,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230502-20-05-02__a258e522.npz,55,AVAL,1,28,AVAL,1,1,1,1.0,0.7992645502090454,0,1,28,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,0,AVAR,1,29,AVAR,1,1,1,1.0,0.9624912738800049,0,1,29,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,4,AVBL,0,39,AVJL,,0,0,0.0,,0,0,39,0
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,5,RIBR,0,116,SIBDR,,0,0,0.0,,0,0,116,0
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,8,RIVR,1,93,RIVR,1,1,1,1.0,0.9267193078994751,0,1,93,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,9,RMEV,1,105,RMEV,1,1,1,1.0,0.9010216593742371,0,1,105,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,11,SMDVR,1,128,SMDVR,1,1,1,1.0,0.9624573588371277,0,1,128,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,12,RIBL,0,39,AVJL,,0,0,0.0,,1,0,90,0
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,14,OLQVR,1,142,URYVR,2,0,1,0.5,0.09150688350200653,0,0,142,0
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,16,OLQDR,1,82,OLQDR,1,1,1,1.0,0.7798990607261658,0,1,82,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,17,(DB1),0,11,AIMR,,0,0,0.0,,0,0,16,0
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,19,SIADR,1,119,SMBDL,24,0,0,0.041666666666666664,0.0011771961580961943,0,0,119,0
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,21,(CEPDR),0,127,SMDVL?,,0,0,0.0,,1,0,127,0
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,23,RMED,1,102,RMED,1,1,1,1.0,0.9386475086212158,0,1,102,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,30,SMDVL,1,126,SMDVL,1,1,1,1.0,0.9479976892471313,0,1,126,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,31,AVAL,1,28,AVAL,1,1,1,1.0,0.9626354575157166,0,1,28,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,33,AVEL,1,32,AVEL,1,1,1,1.0,0.4894636869430542,0,1,32,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,34,URYDR,1,140,URYDR,1,1,1,1.0,0.8144486546516418,0,1,140,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,35,RMER,1,104,RMER,1,1,1,1.0,0.9422139525413513,0,1,104,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,36,IL1DR,0,139,URYDL,,0,0,0.0,,0,0,139,0
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,40,OLQVL,1,141,URYVL,2,0,1,0.5,0.10892675817012787,0,0,141,0
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,44,ADAR,0,108,RMGR,,0,0,0.0,,0,0,108,0
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,47,RMEL,1,103,RMEL,1,1,1,1.0,0.9208361506462097,0,1,103,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,54,RID,1,88,RID,1,1,1,1.0,0.8213387727737427,0,1,88,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,55,OLLR,1,80,OLLR,1,1,1,1.0,0.8350924849510193,0,1,80,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,57,RMDDR,1,122,SMBVL,6,0,0,0.16666666666666666,0.0036651883274316788,0,0,122,0
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,58,ALA,1,19,ALA,1,1,1,1.0,0.916230320930481,0,1,19,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,61,SIAVR,1,96,RMDDR,2,0,1,0.5,0.12246112525463104,1,0,96,0
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,63,RMDVR,1,101,RMDVR,1,1,1,1.0,0.9365653991699219,0,1,101,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,65,AVER,1,34,AVER,1,1,1,1.0,0.9192699790000916,0,1,34,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,66,RMDR,1,98,RMDR,1,1,1,1.0,0.8677933216094971,0,1,98,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,70,AIBR,1,9,AIBR,1,1,1,1.0,0.8495049476623535,0,1,9,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,73,RMDL,1,97,RMDL,1,1,1,1.0,0.9447088837623596,0,1,97,1
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,74,URYVR,1,142,URYVR,1,1,1,1.0,0.44429466128349304,0,1,84,0
20230506-15-01-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_3/test/train__20230506-15-01-45__946fe43a.npz,77,RMDVL,1,100,RMDVL,1,1,1,1.0,0.9573780298233032,0,1,100,1
