query_worm,source_path,node_index,identity,candidate_covered,prediction_slot,prediction_identity,rank,correct,top5_correct,reciprocal_rank,target_probability,dustbin_top1,top1_with_dustbin_correct,hungarian_prediction_slot,hungarian_correct
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,8,FLPL,1,17,AINR,30,0,0,0.03333333333333333,6.746329745510593e-06,1,0,17,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,10,ADEL,1,100,SIAVR,52,0,0,0.019230769230769232,2.007755313115922e-07,1,0,77,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,12,M3L,1,57,IL1R,14,0,0,0.07142857142857142,2.833536382240709e-05,1,0,47,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,15,I6?,0,21,ALA,,0,0,0.0,,1,0,79,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,24,ADAL,1,58,IL1VL,12,0,0,0.08333333333333333,0.0003936259599868208,1,0,56,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,26,M5?,0,112,URADR,,0,0,0.0,,1,0,54,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,30,RID,1,74,RIAL,30,0,0,0.03333333333333333,1.5371364625593742e-08,1,0,74,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,37,AVAR,1,12,AIBL,84,0,0,0.011904761904761904,3.8432805549160065e-11,1,0,76,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,39,NSML?,0,57,IL1R,,0,0,0.0,,1,0,121,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,40,RIVR?,0,88,RMDVL,,0,0,0.0,,0,0,88,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,41,RMED,1,69,OLQDL,2,0,1,0.5,0.4143892228603363,0,0,69,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,44,M1?,0,65,M1,,0,0,0.0,,1,0,65,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,45,AVAL,1,117,URXVR,105,0,0,0.009523809523809525,2.8673138624708827e-13,1,0,95,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,46,SMDVR?,0,34,AVEL,,0,0,0.0,,0,0,34,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,53,RMDR?,0,97,SIADR,,0,0,0.0,,1,0,33,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,57,RIVL,1,83,RIVR,4,0,1,0.25,0.0035456588957458735,1,0,109,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,59,URXL?,0,21,ALA,,0,0,0.0,,0,0,21,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,65,AVHR?,0,44,AWBL,,0,0,0.0,,1,0,44,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,72,SMDVL?,0,110,SMDVR,,0,0,0.0,,0,0,110,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,105,I3,0,89,RMDVR,,0,0,0.0,,1,0,89,0
20220426-11-26-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-26-14__566b98d7.npz,107,NSMR?,0,59,IL1VR,,0,0,0.0,,1,0,120,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,16,M4,0,119,URYDR,,0,0,0.0,,1,0,111,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,18,I2L?,0,59,IL1VR,,0,0,0.0,,1,0,59,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,20,ADER,1,44,AWBL,47,0,0,0.02127659574468085,1.253052772653973e-07,1,0,16,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,21,AVJL?,0,13,AIBR,,0,0,0.0,,1,0,101,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,27,ALA,1,48,CEPDL,15,0,0,0.06666666666666667,0.00025658149388618767,1,0,0,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,32,M5?,0,53,FLPR,,0,0,0.0,,1,0,53,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,37,M1,1,115,URXL,15,0,0,0.06666666666666667,3.6346533306641504e-05,1,0,60,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,39,AVAL,1,31,AVAR,2,0,1,0.5,0.0015256860060617328,1,0,31,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,44,RIVR,1,82,RIVL,3,0,1,0.3333333333333333,0.007122898939996958,0,0,82,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,47,NSML,0,73,OLQVR,,0,0,0.0,,0,0,114,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,50,RMEL,1,95,SAAVR,47,0,0,0.02127659574468085,7.433127446887511e-09,1,0,26,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,54,RMED,1,117,URXVR,21,0,0,0.047619047619047616,6.778336683055386e-06,1,0,117,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,55,SMDVL,1,109,SMDVL,1,1,1,1.0,0.5539302825927734,0,1,109,1
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,61,SMDVR,1,82,RIVL,26,0,0,0.038461538461538464,2.4427667000281872e-08,1,0,37,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,72,AQR?,0,33,AVDL,,0,0,0.0,,1,0,105,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,73,OLQDL,1,28,ASKL,4,0,1,0.25,0.00621788902208209,1,0,28,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,75,I3,0,69,OLQDL,,0,0,0.0,,0,0,69,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,78,OLQDR,1,115,URXL,9,0,0,0.1111111111111111,0.00039617292350158095,0,0,115,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,79,AVEL?,0,35,AVER,,0,0,0.0,,0,0,35,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,83,MI,0,66,M3L,,0,0,0.0,,1,0,-1,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,85,SMBDL?,0,93,RMEV,,0,0,0.0,,0,0,93,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,99,RMDVL,1,11,AFDR,12,0,0,0.08333333333333333,3.6849680327577516e-05,0,0,11,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,101,CEPDL,1,70,OLQDR,22,0,0,0.045454545454545456,9.736576430441346e-06,1,0,70,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,103,FLPR?,0,12,AIBL,,0,0,0.0,,0,0,12,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,106,RMEV?,0,43,AWAR,,0,0,0.0,,1,0,-1,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,107,AINR?,0,80,RIML,,0,0,0.0,,1,0,80,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,110,AVAR,1,12,AIBL,111,0,0,0.009009009009009009,8.567429534908633e-13,1,0,20,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,111,RID,1,90,RMED,3,0,1,0.3333333333333333,1.8164455468649976e-05,0,0,90,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,122,RMGR,0,33,AVDL,,0,0,0.0,,0,0,33,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,123,RMDR,1,102,SIBVL,37,0,0,0.02702702702702703,1.7473408888690756e-06,1,0,86,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,128,NSMR,0,56,IL1L,,0,0,0.0,,1,0,67,0
20220426-11-32-18,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20220426-11-32-18__486b09fd.npz,138,AVHR,1,16,AINL,83,0,0,0.012048192771084338,3.39652417302716e-10,1,0,74,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,1,OLLR,1,68,OLLR,1,1,1,1.0,0.8709726333618164,0,1,68,1
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,3,RMED,1,90,RMED,1,1,1,1.0,0.960478663444519,0,1,90,1
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,4,OLQVR,1,73,OLQVR,1,1,1,1.0,0.7330685257911682,0,1,73,1
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,5,RIMR,1,24,ASER,41,0,0,0.024390243902439025,2.7787820044977707e-08,1,0,37,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,7,RID,1,79,RID,1,1,1,1.0,0.9585219025611877,0,1,79,1
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,13,SMDVL,1,9,AFDL,29,0,0,0.034482758620689655,4.594298275151232e-09,0,0,9,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,14,AFDR,1,89,RMDVR,7,0,0,0.14285714285714285,2.5539780835970305e-05,0,0,89,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,15,RMEV,1,93,RMEV,1,1,1,1.0,0.8930325508117676,0,1,93,1
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,19,OLQDR,1,70,OLQDR,1,1,1,1.0,0.9557087421417236,0,1,70,1
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,20,RMEL,1,91,RMEL,1,1,1,1.0,0.8919856548309326,0,1,91,1
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,23,RMDDL,1,80,RIML,9,0,0,0.1111111111111111,0.0002571505610831082,0,0,80,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,27,ALA,1,21,ALA,1,1,1,1.0,0.9597475528717041,0,1,21,1
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,31,SMDVR,1,75,RIAR,6,0,0,0.16666666666666666,6.92474372954166e-07,0,0,75,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,32,AIML,1,99,SIAVL,8,0,0,0.125,0.005591157358139753,0,0,99,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,33,URXR,1,115,URXL,3,0,1,0.3333333333333333,0.10824667662382126,0,0,115,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,35,RIVR,1,29,ASKR,20,0,0,0.05,2.263008809677558e-06,0,0,29,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,36,AVG,0,63,IL2VL,,0,0,0.0,,1,0,63,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,40,AINR,1,53,FLPR,66,0,0,0.015151515151515152,2.304935087238391e-08,1,0,121,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,42,SMDDR,1,97,SIADR,69,0,0,0.014492753623188406,4.4779627055013815e-12,0,0,97,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,48,AVER,1,35,AVER,1,1,1,1.0,0.9474866986274719,0,1,35,1
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,57,RMER,1,92,RMER,1,1,1,1.0,0.959486722946167,0,1,92,1
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,60,OLQDL,1,69,OLQDL,1,1,1,1.0,0.9257641434669495,0,1,69,1
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,62,CEPDR,1,116,URXR,2,0,1,0.5,0.2547290325164795,0,0,49,1
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,64,AVAL,1,30,AVAL,1,1,1,1.0,0.9611879587173462,0,1,30,1
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,65,IL1DL,1,60,IL2DL,4,0,1,0.25,0.0890592485666275,0,0,60,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,66,ADER,1,5,ADER,1,1,1,1.0,0.08043274283409119,1,0,16,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,69,SMBDL,1,100,SIAVR,10,0,0,0.1,0.007032619323581457,1,0,100,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,70,AVAR,1,31,AVAR,1,1,1,1.0,0.9610637426376343,0,1,31,1
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,71,RMDVR,1,24,ASER,4,0,1,0.25,0.005650033243000507,0,0,24,0
20221106-21-23-19,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221106-21-23-19__5c1ba7b0.npz,72,RMDR,1,87,RMDR,1,1,1,1.0,0.9477794766426086,0,1,87,1
20221215-22-02-55,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221215-22-02-55__13b8ecc9.npz,7,RIVL,1,14,AIML,20,0,0,0.05,6.897361890878528e-05,1,0,14,0
20221215-22-02-55,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221215-22-02-55__13b8ecc9.npz,9,RMEV,1,85,RMDDR,29,0,0,0.034482758620689655,6.645100256719161e-07,0,0,85,0
20221215-22-02-55,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221215-22-02-55__13b8ecc9.npz,17,SMDVL,1,103,SMBDL,111,0,0,0.009009009009009009,4.65128608287353e-16,1,0,8,0
20221215-22-02-55,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_0/test/train__20221215-22-02-55__13b8ecc9.npz,29,AFDL,1,14,AIML,110,0,0,0.00909090909090909,3.076323104676121e-13,1,0,17,0
