query_worm,source_path,node_index,identity,candidate_covered,prediction_slot,prediction_identity,rank,correct,top5_correct,reciprocal_rank,target_probability,dustbin_top1,top1_with_dustbin_correct,hungarian_prediction_slot,hungarian_correct
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,49,SAAVR,1,99,RIAR,3,0,1,0.3333333333333333,0.055024754256010056,0,0,99,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,50,RIVL,1,111,RIVL,1,1,1,1.0,0.9610198140144348,0,1,111,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,51,RMDVR,1,118,RMDVR,1,1,1,1.0,0.8819385170936584,0,1,118,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,52,AIYR,1,20,AQR,2,0,1,0.5,0.4474131464958191,0,0,16,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,53,RMEV,1,122,RMEV,1,1,1,1.0,0.7292345762252808,0,1,122,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,54,I1L,1,62,I1L,1,1,1,1.0,0.9457096457481384,0,1,62,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,55,AVJL,1,43,AVJL,1,1,1,1.0,0.9233813285827637,0,1,43,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,56,SMDDR,1,110,RIS,4,0,1,0.25,0.017345493659377098,0,0,110,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,57,RICL,1,102,RICL,1,1,1,1.0,0.9499037265777588,0,1,102,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,58,AVJR,1,39,AVDR,4,0,1,0.25,0.0041765738278627396,0,0,39,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,59,IL2VR,1,81,IL2VR,1,1,1,1.0,0.9611018300056458,0,1,81,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,62,RIH,1,105,RIH,1,1,1,1.0,0.736501157283783,0,1,105,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,63,SMBVR,1,20,AQR,4,0,1,0.25,0.008065087720751762,1,0,20,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,66,IL1DL,1,70,IL1DL,1,1,1,1.0,0.9249624609947205,0,1,70,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,67,URYVR,1,150,URYVR,1,1,1,1.0,0.9282276034355164,0,1,150,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,69,URYVL,1,149,URYVL,1,1,1,1.0,0.9586284160614014,0,1,149,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,70,AIBL,1,9,AIBL,1,1,1,1.0,0.9521889090538025,0,1,9,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,71,OLQDL,1,94,OLQDL,1,1,1,1.0,0.9242684841156006,0,1,94,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,72,RIR,1,109,RIR,1,1,1,1.0,0.6643043756484985,0,1,109,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,76,CEPVR,1,59,CEPVR,1,1,1,1.0,0.4046609699726105,1,0,136,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,78,URADL,1,139,URADL,1,1,1,1.0,0.6542903184890747,0,1,139,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,79,IL2DR,1,77,IL2DR,1,1,1,1.0,0.9478292465209961,0,1,77,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,80,SMDDL,1,135,SMDDL,1,1,1,1.0,0.9376429915428162,0,1,135,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,81,ADAL,1,0,ADAL,1,1,1,1.0,0.9554184675216675,0,1,0,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,82,RID,1,104,RID,1,1,1,1.0,0.9613158702850342,0,1,104,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,83,IL1DR,1,71,IL1DR,1,1,1,1.0,0.9499834775924683,0,1,71,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,84,URYDL,1,148,URYDR,14,0,0,0.07142857142857142,1.6618895415376755e-06,0,0,148,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,86,MI,1,89,MI,1,1,1,1.0,0.9588108062744141,0,1,89,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,87,AVBL,1,36,AVBL,1,1,1,1.0,0.7557005286216736,0,1,36,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,89,AWAR,1,49,AWAR,1,1,1,1.0,0.7175623178482056,0,1,49,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,93,URXL,1,146,URXR,2,0,1,0.5,0.11208954453468323,0,0,146,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,95,IL1R,1,73,IL1R,1,1,1,1.0,0.9585973024368286,0,1,73,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,98,RMGL,1,124,RMGL,1,1,1,1.0,0.9592978954315186,0,1,124,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,100,I3,1,66,I3,1,1,1,1.0,0.9610536694526672,0,1,66,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,101,IL1VL,1,74,IL1VL,1,1,1,1.0,0.9605021476745605,0,1,74,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,102,AWBR,1,51,AWBR,1,1,1,1.0,0.4156103730201721,0,1,51,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,103,ASEL,1,21,ASEL,1,1,1,1.0,0.9566119313240051,0,1,21,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,104,IL2L,1,78,IL2L,1,1,1,1.0,0.7666836977005005,0,1,78,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,106,AVEL,1,40,AVEL,1,1,1,1.0,0.8547295331954956,0,1,40,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,107,ADEL,1,2,ADEL,1,1,1,1.0,0.9456889033317566,0,1,2,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,110,URAVL,1,58,CEPVL,4,0,1,0.25,0.0014459713129326701,0,0,58,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,111,AWAL,1,48,AWAL,1,1,1,1.0,0.9590188264846802,0,1,48,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,112,AIYL,1,15,AIYL,1,1,1,1.0,0.6059289574623108,0,1,15,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,113,IL2VL,1,80,IL2VL,1,1,1,1.0,0.9557730555534363,0,1,80,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,114,FLPL,1,60,FLPL,1,1,1,1.0,0.9394460320472717,0,1,60,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,116,RIAL,1,98,RIAL,1,1,1,1.0,0.8605185747146606,0,1,98,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,117,AVAL,1,34,AVAL,1,1,1,1.0,0.9611668586730957,0,1,34,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,118,I2L,1,64,I2L,1,1,1,1.0,0.9516745805740356,0,1,64,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,119,AIMR,1,11,AIML,4,0,1,0.25,0.014689388684928417,0,0,11,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,120,SAAVL,1,128,SAAVL,1,1,1,1.0,0.9210286736488342,0,1,128,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,122,URBL,1,143,URBL,1,1,1,1.0,0.9285410046577454,0,1,143,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,124,AUAL,1,32,AUAL,1,1,1,1.0,0.9483052492141724,0,1,32,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,126,NSMR,1,88,MCR,2,0,1,0.5,0.29419854283332825,0,0,88,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,127,IL1VR,1,75,IL1VR,1,1,1,1.0,0.9585168957710266,0,1,75,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,130,AINL,1,13,AINL,1,1,1,1.0,0.960706889629364,0,1,13,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,6,URADL,1,139,URADL,1,1,1,1.0,0.9450979828834534,0,1,139,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,8,M5,1,86,M5,1,1,1,1.0,0.7296554446220398,0,1,86,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,11,IL2L,1,83,M3L,2,0,1,0.5,0.09429260343313217,0,0,83,0
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,12,RMED,1,119,RMED,1,1,1,1.0,0.9408999681472778,0,1,119,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,13,MI,1,89,MI,1,1,1,1.0,0.9559407830238342,0,1,89,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,14,ADEL,1,2,ADEL,1,1,1,1.0,0.40613090991973877,0,1,2,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,15,URYDR,1,148,URYDR,1,1,1,1.0,0.47021719813346863,0,1,148,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,17,M4,1,85,M4,1,1,1,1.0,0.8121223449707031,0,1,85,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,19,OLLR,1,93,OLLR,1,1,1,1.0,0.9325234293937683,0,1,93,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,22,AIZL,1,17,AIZL,1,1,1,1.0,0.9491032958030701,0,1,17,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,26,ASKL,1,4,ADLL,10,0,0,0.1,0.0005099117988720536,0,0,4,0
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,27,I2L,1,64,I2L,1,1,1,1.0,0.9564017653465271,0,1,64,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,28,URADR,1,144,URBR,3,0,1,0.3333333333333333,0.08413489907979965,0,0,144,0
