query_worm,source_path,node_index,identity,candidate_covered,prediction_slot,prediction_identity,rank,correct,top5_correct,reciprocal_rank,target_probability,dustbin_top1,top1_with_dustbin_correct,hungarian_prediction_slot,hungarian_correct
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,27,RIVR,1,115,RIVR,1,1,1,1.0,0.9594923853874207,0,1,115,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,28,AVDR,1,39,AVDR,1,1,1,1.0,0.9584753513336182,0,1,39,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,29,CEPDL,1,57,CEPDL,1,1,1,1.0,0.9388786554336548,0,1,57,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,31,I1L,1,63,I1L,1,1,1,1.0,0.9436911344528198,0,1,63,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,32,RIML,1,110,RIML,1,1,1,1.0,0.952795684337616,0,1,110,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,33,RMDVL,1,120,RMDVL,1,1,1,1.0,0.9430726170539856,0,1,120,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,34,VB02,1,155,VB02,1,1,1,1.0,0.9309616684913635,0,1,155,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,35,URXL,1,149,URXL,1,1,1,1.0,0.94966059923172,0,1,149,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,36,AWAR,1,50,AWAR,1,1,1,1.0,0.9524282217025757,0,1,50,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,38,ADLR,1,5,ADLR,1,1,1,1.0,0.8453337550163269,0,1,5,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,40,URYVL,1,153,URYVL,1,1,1,1.0,0.9592617750167847,0,1,153,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,41,ADAL,1,0,ADAL,1,1,1,1.0,0.9605571627616882,0,1,0,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,42,CEPDR,1,58,CEPDR,1,1,1,1.0,0.9252090454101562,0,1,58,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,43,IL2DR,1,78,IL2DR,1,1,1,1.0,0.9590271711349487,0,1,78,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,45,AVAL,1,34,AVAL,1,1,1,1.0,0.7019936442375183,0,1,34,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,48,AWAL,1,49,AWAL,1,1,1,1.0,0.7156211733818054,0,1,49,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,49,IL1R,1,74,IL1R,1,1,1,1.0,0.9417123794555664,0,1,74,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,50,AVDL,1,38,AVDL,1,1,1,1.0,0.8433457016944885,0,1,38,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,53,IL1L,1,73,IL1L,1,1,1,1.0,0.9539495706558228,0,1,73,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,55,I2L,1,65,I2L,1,1,1,1.0,0.9598808884620667,0,1,65,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,56,I2R,1,66,I2R,1,1,1,1.0,0.959804892539978,0,1,66,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,58,NSMR,1,93,NSMR,1,1,1,1.0,0.9407734870910645,0,1,93,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,59,ASGL,1,23,ASGL,1,1,1,1.0,0.9502335786819458,0,1,23,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,62,IL2R,1,80,IL2R,1,1,1,1.0,0.3349767029285431,0,1,80,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,63,AVEL,1,40,AVEL,1,1,1,1.0,0.9010141491889954,0,1,40,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,65,SAADR,1,126,RMFL,46,0,0,0.021739130434782608,3.3933886811610137e-09,0,0,126,0
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,72,AINL,1,14,AINR,27,0,0,0.037037037037037035,3.371005163899099e-08,0,0,14,0
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,74,CEPVL,1,59,CEPVL,1,1,1,1.0,0.8422112464904785,0,1,59,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,75,RMDL,1,118,RMDL,1,1,1,1.0,0.8599640130996704,0,1,118,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,76,RICL,1,104,RICL,1,1,1,1.0,0.4865263104438782,0,1,104,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,77,AVL,1,139,SMDDL,7,0,0,0.14285714285714285,0.001429664553143084,0,0,139,0
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,78,AVJL,1,44,AVJL,1,1,1,1.0,0.9296056628227234,0,1,44,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,82,RMEL,1,123,RMEL,1,1,1,1.0,0.9155600666999817,0,1,123,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,83,CEPVR,1,60,CEPVR,1,1,1,1.0,0.8139258623123169,0,1,60,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,84,SMDVL,1,142,SMDVR,2,0,1,0.5,0.006135862320661545,0,0,142,0
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,85,ADER,1,3,ADER,1,1,1,1.0,0.5821333527565002,0,1,3,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,86,ASER,1,22,ASER,1,1,1,1.0,0.9469465613365173,0,1,22,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,88,AUAL,1,32,AUAL,1,1,1,1.0,0.5813360810279846,0,1,32,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,89,IL1DR,1,72,IL1DR,1,1,1,1.0,0.9568619728088379,0,1,72,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,90,RMDDL,1,116,RMDDL,1,1,1,1.0,0.9411898255348206,0,1,116,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,91,RICR,1,105,RICR,1,1,1,1.0,0.9423978924751282,0,1,105,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,92,RMER,1,124,RMER,1,1,1,1.0,0.955247700214386,0,1,124,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,94,RMDDR,1,117,RMDDR,1,1,1,1.0,0.9327995777130127,0,1,117,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,95,RMDVR,1,121,RMDVR,1,1,1,1.0,0.9588611125946045,0,1,121,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,96,AQR,1,20,AQR,1,1,1,1.0,0.8873320817947388,0,1,20,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,97,OLQVL,1,98,OLQVL,1,1,1,1.0,0.9332867860794067,0,1,98,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,98,AWBL,1,51,AWBL,1,1,1,1.0,0.9492059946060181,0,1,51,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,99,URBL,1,147,URBL,1,1,1,1.0,0.9020630717277527,0,1,147,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,100,URYVR,1,154,URYVR,1,1,1,1.0,0.8142262697219849,0,1,154,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,105,RIH,1,109,RIH,1,1,1,1.0,0.608635425567627,0,1,109,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,107,RIBL,1,102,RIBL,1,1,1,1.0,0.9589928388595581,0,1,102,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,109,AVBR,1,37,AVBR,1,1,1,1.0,0.4746326506137848,0,1,37,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,110,M3R,1,86,M3R,1,1,1,1.0,0.8073920011520386,0,1,86,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,111,AWBR,1,52,AWBR,1,1,1,1.0,0.6750839948654175,0,1,52,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,114,AVJR,1,45,AVJR,1,1,1,1.0,0.9603272080421448,0,1,45,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,116,OLLR,1,95,OLLR,1,1,1,1.0,0.9490318298339844,0,1,95,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,117,I1R,1,64,I1R,1,1,1,1.0,0.9491608142852783,0,1,64,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,118,RIR,1,15,AIYL,61,0,0,0.01639344262295082,5.176263064010644e-13,0,0,16,0
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,119,URYDL,1,151,URYDL,1,1,1,1.0,0.9515589475631714,0,1,151,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,121,OLLL,1,94,OLLL,1,1,1,1.0,0.9520387053489685,0,1,94,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,124,AIZL,1,17,AIZL,1,1,1,1.0,0.9590907096862793,0,1,17,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,126,M3L,1,85,M3L,1,1,1,1.0,0.937778890132904,0,1,85,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,127,RMGL,1,127,RMGL,1,1,1,1.0,0.9366429448127747,0,1,127,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,128,IL2VR,1,82,IL2VR,1,1,1,1.0,0.9542598128318787,0,1,82,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,129,AWCR,1,54,AWCR,1,1,1,1.0,0.9506328701972961,0,1,54,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,130,SMDVR,1,141,SMDVL,15,0,0,0.06666666666666667,1.6761822152489003e-08,0,0,141,0
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,131,URXR,1,150,URXR,1,1,1,1.0,0.8376718163490295,0,1,150,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,132,AIZR,1,18,AIZR,1,1,1,1.0,0.9561965465545654,0,1,18,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,134,IL2DL,1,77,IL2DL,1,1,1,1.0,0.9584977626800537,0,1,77,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,135,I3,1,67,I3,1,1,1,1.0,0.9591336846351624,0,1,67,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,136,ADEL,1,2,ADEL,1,1,1,1.0,0.9438005089759827,0,1,2,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,137,IL1DL,1,71,IL1DL,1,1,1,1.0,0.9585680961608887,0,1,71,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,138,SAAVR,1,142,SMDVR,3,0,1,0.3333333333333333,0.0030420899856835604,1,0,131,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,139,AVAR,1,35,AVAR,1,1,1,1.0,0.9590980410575867,0,1,35,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,141,RIBR,1,103,RIBR,1,1,1,1.0,0.939878523349762,0,1,103,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,142,AWCL,1,53,AWCL,1,1,1,1.0,0.41551804542541504,0,1,53,1
2023-01-10-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-07__af4d7d2d.npz,143,AINR,1,13,AINL,10,0,0,0.1,1.7234874576388393e-06,0,0,13,0
2023-01-10-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-14__e4254980.npz,0,AWAR,1,24,ASGR,75,0,0,0.013333333333333334,3.053624247992964e-14,0,0,24,0
2023-01-10-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-14__e4254980.npz,5,AINR,1,14,AINR,1,1,1,1.0,0.9185490012168884,0,1,14,1
2023-01-10-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-14__e4254980.npz,6,IL1DR,1,72,IL1DR,1,1,1,1.0,0.9001476764678955,0,1,72,1
2023-01-10-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-14__e4254980.npz,7,M1,1,83,M1,1,1,1,1.0,0.9082342386245728,0,1,83,1
2023-01-10-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-14__e4254980.npz,9,RIAR,1,101,RIAR,1,1,1,1.0,0.6295620203018188,0,1,101,1
2023-01-10-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-14__e4254980.npz,10,AIZL,1,42,AVHL,3,0,1,0.3333333333333333,0.02637573890388012,0,0,42,0
2023-01-10-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-14__e4254980.npz,11,IL2L,1,79,IL2L,1,1,1,1.0,0.9192475080490112,0,1,79,1
2023-01-10-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-14__e4254980.npz,12,IL2DL,1,77,IL2DL,1,1,1,1.0,0.8966614007949829,0,1,77,1
2023-01-10-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-14__e4254980.npz,13,CEPDR,1,58,CEPDR,1,1,1,1.0,0.881818413734436,0,1,58,1
2023-01-10-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_4/test/test__2023-01-10-14__e4254980.npz,14,AVEL,1,40,AVEL,1,1,1,1.0,0.9578787088394165,0,1,40,1
