query_worm,source_path,node_index,identity,candidate_covered,prediction_slot,prediction_identity,rank,correct,top5_correct,reciprocal_rank,target_probability,dustbin_top1,top1_with_dustbin_correct,hungarian_prediction_slot,hungarian_correct
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,29,IL2DL,1,74,IL2DL,1,1,1,1.0,0.7614134550094604,0,1,74,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,31,RMDR,1,116,RMDR,1,1,1,1.0,0.5450886487960815,0,1,116,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,32,ADEL,1,151,VB02,11,0,0,0.09090909090909091,0.03023485839366913,0,0,151,0
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,33,M3R,1,83,M3R,1,1,1,1.0,0.41377952694892883,0,1,83,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,36,SMDVL,1,137,SMDVL,1,1,1,1.0,0.662602424621582,0,1,137,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,37,AVER,1,38,AVER,1,1,1,1.0,0.5310868620872498,0,1,38,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,40,AVEL,1,37,AVEL,1,1,1,1.0,0.4887515604496002,0,1,37,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,41,AVJL,1,67,I6,5,0,1,0.2,0.044232890009880066,0,0,67,0
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,43,M4,1,84,M4,1,1,1,1.0,0.6635576486587524,0,1,84,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,45,I3,1,64,I3,1,1,1,1.0,0.7864190936088562,0,1,64,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,46,AINR,1,42,AVJR,4,0,1,0.25,0.12692596018314362,0,0,42,0
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,47,CEPVL,1,56,CEPVL,1,1,1,1.0,0.47398677468299866,0,1,56,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,51,URYVL,1,149,URYVL,1,1,1,1.0,0.7499555945396423,0,1,149,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,52,ASEL,1,18,ASEL,1,1,1,1.0,0.30477312207221985,0,1,18,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,53,AVKR,1,151,VB02,11,0,0,0.09090909090909091,0.0045199026353657246,0,0,104,0
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,54,RMEL,1,120,RMEL,1,1,1,1.0,0.8686563968658447,0,1,120,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,55,ASHL,1,43,AVKL,3,0,1,0.3333333333333333,0.10480978339910507,0,0,43,0
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,56,OLLR,1,92,OLLR,1,1,1,1.0,0.7214282155036926,0,1,92,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,58,RMDDR,1,114,RMDDR,1,1,1,1.0,0.2230856716632843,0,1,9,0
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,62,URBR,1,143,URBL,23,0,0,0.043478260869565216,0.0003904510522261262,0,0,76,0
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,63,OLQVR,1,96,OLQVR,1,1,1,1.0,0.6840951442718506,0,1,96,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,66,SMDVR,1,138,SMDVR,1,1,1,1.0,0.43570929765701294,0,1,138,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,68,IL2DR,1,75,IL2DR,1,1,1,1.0,0.7837432026863098,0,1,75,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,69,RMER,1,121,RMER,1,1,1,1.0,0.7889025211334229,0,1,121,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,71,IL2VL,1,78,IL2VL,1,1,1,1.0,0.5623597502708435,0,1,78,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,72,OLQDR,1,94,OLQDR,1,1,1,1.0,0.6922659873962402,0,1,94,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,74,URYVR,1,150,URYVR,1,1,1,1.0,0.5381910800933838,0,1,150,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,75,IL1DL,1,68,IL1DL,1,1,1,1.0,0.6321083307266235,0,1,68,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,77,OLLL,1,91,OLLL,1,1,1,1.0,0.5362299084663391,0,1,91,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,79,RIAL,1,97,RIAL,1,1,1,1.0,0.4178479015827179,0,1,97,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,80,RMEV,1,122,RMEV,1,1,1,1.0,0.5577445030212402,0,1,122,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,81,RID,1,103,RID,1,1,1,1.0,0.5207255482673645,0,1,103,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,82,OLQVL,1,56,CEPVL,2,0,1,0.5,0.3406861126422882,0,0,95,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,90,AIAL,0,133,SMBVL,,0,0,0.0,,0,0,133,0
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,91,RMDVL,1,117,RMDVL,1,1,1,1.0,0.8294509649276733,0,1,117,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,95,RMDDL,1,113,RMDDL,1,1,1,1.0,0.5317122340202332,0,1,113,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,96,AIBL,1,6,AIBL,1,1,1,1.0,0.20372895896434784,0,1,6,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,98,IL2R,1,77,IL2R,1,1,1,1.0,0.2973559498786926,0,1,77,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,100,NSMR,1,90,NSMR,1,1,1,1.0,0.5141776204109192,0,1,90,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,102,IL1L,1,70,IL1L,1,1,1,1.0,0.523947536945343,0,1,70,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,104,IL2L,1,143,URBL,2,0,1,0.5,0.3429029583930969,0,0,143,0
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,105,URBL,1,144,URBR,23,0,0,0.043478260869565216,0.00026165362214669585,0,0,144,0
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,106,MI,1,88,MI,1,1,1,1.0,0.7395047545433044,0,1,88,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,107,AUAL,1,101,RICL,2,0,1,0.5,0.20791859924793243,0,0,29,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,113,M3L,1,82,M3L,1,1,1,1.0,0.44283708930015564,0,1,82,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,117,AVDL,1,41,AVJL,2,0,1,0.5,0.21238774061203003,0,0,41,0
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,119,OLQDL,1,93,OLQDL,1,1,1,1.0,0.4855130910873413,0,1,93,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,120,AINL,1,0,ADAL,2,0,1,0.5,0.1847679615020752,0,0,0,0
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,122,URXR,1,146,URXR,1,1,1,1.0,0.28558480739593506,0,1,146,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,123,BAGL,1,52,BAGL,1,1,1,1.0,0.8135313391685486,0,1,52,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,124,CEPVR,1,57,CEPVR,1,1,1,1.0,0.30960994958877563,0,1,57,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,126,URYDL,1,147,URYDL,1,1,1,1.0,0.5351659655570984,0,1,147,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,127,FLPL,1,124,RMGL,4,0,1,0.25,0.09700871258974075,0,0,124,0
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,129,NSML,1,89,NSML,1,1,1,1.0,0.42557913064956665,0,1,89,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,131,IL2VR,1,79,IL2VR,1,1,1,1.0,0.5784385800361633,0,1,79,1
2022-07-26-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-07-26-01__0f9510f7.npz,132,URAVL,1,141,URAVL,1,1,1,1.0,0.6200199723243713,0,1,141,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,0,SAADR,1,100,RIBR,2,0,1,0.5,0.07049563527107239,1,0,126,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,2,IL1R,1,71,IL1R,1,1,1,1.0,0.36104485392570496,0,1,71,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,3,AWAR,1,47,AWAR,1,1,1,1.0,0.31089526414871216,0,1,19,0
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,5,ASGL,1,20,ASGL,1,1,1,1.0,0.5953986048698425,0,1,20,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,7,IL1VR,1,57,CEPVR,9,0,0,0.1111111111111111,0.01845422014594078,0,0,57,0
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,8,CEPVR,1,114,RMDDR,2,0,1,0.5,0.22527891397476196,0,0,114,0
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,9,RMEV,1,136,SMDDR,11,0,0,0.09090909090909091,0.017474422231316566,0,0,136,0
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,10,RMDR,1,116,RMDR,1,1,1,1.0,0.2526067793369293,0,1,116,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,12,AIBR,1,7,AIBR,1,1,1,1.0,0.28658610582351685,0,1,7,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,13,AWBR,1,49,AWBR,1,1,1,1.0,0.23802649974822998,0,1,49,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,14,AIZL,1,14,AIZL,1,1,1,1.0,0.3008236587047577,0,1,14,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,16,AUAL,1,29,AUAL,1,1,1,1.0,0.5164779424667358,0,1,29,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,17,AIZR,1,15,AIZR,1,1,1,1.0,0.29498156905174255,0,1,15,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,19,AVJR,1,42,AVJR,1,1,1,1.0,0.512315034866333,0,1,42,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,21,AIBL,1,107,RIML,2,0,1,0.5,0.2687213718891144,0,0,107,0
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,22,ASEL,1,18,ASEL,1,1,1,1.0,0.33053988218307495,0,1,18,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,24,I2R,1,63,I2R,1,1,1,1.0,0.6213684678077698,0,1,63,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,25,URBR,1,118,RMDVR,2,0,1,0.5,0.17114633321762085,1,0,144,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,26,SAAVL,1,127,SAAVL,1,1,1,1.0,0.2599187195301056,0,1,46,0
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,27,IL2DL,1,74,IL2DL,1,1,1,1.0,0.3456573486328125,0,1,74,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,28,IL1DL,1,120,RMEL,3,0,1,0.3333333333333333,0.08228031545877457,1,0,120,0
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,29,IL2VR,1,79,IL2VR,1,1,1,1.0,0.8215537071228027,0,1,79,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,30,OLQVR,1,116,RMDR,2,0,1,0.5,0.22741137444972992,0,0,96,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,31,URXL,1,145,URXL,1,1,1,1.0,0.44867244362831116,0,1,145,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,32,CEPDL,1,54,CEPDL,1,1,1,1.0,0.5076941847801208,0,1,54,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,33,SMDDL,1,8,AIML,12,0,0,0.08333333333333333,0.02410527504980564,0,0,8,0
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,35,AVJL,1,41,AVJL,1,1,1,1.0,0.45416566729545593,0,1,41,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,36,ASKL,1,24,ASIL,2,0,1,0.5,0.17723385989665985,0,0,24,0
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,37,AVDR,1,36,AVDR,1,1,1,1.0,0.5120378136634827,0,1,36,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,38,NSMR,1,90,NSMR,1,1,1,1.0,0.47119271755218506,0,1,90,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,39,RIVL,1,111,RIVL,1,1,1,1.0,0.32224032282829285,0,1,111,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,40,URADL,1,139,URADL,1,1,1,1.0,0.33679938316345215,0,1,139,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,41,FLPL,1,58,FLPL,1,1,1,1.0,0.2405906617641449,0,1,58,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,42,OLQDR,1,94,OLQDR,1,1,1,1.0,0.22054094076156616,0,1,93,0
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,47,RIBL,1,99,RIBL,1,1,1,1.0,0.6613290905952454,0,1,99,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,48,RIH,1,100,RIBR,2,0,1,0.5,0.09879043698310852,0,0,100,0
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,50,M5,1,80,M1,3,0,1,0.3333333333333333,0.2005685269832611,0,0,80,0
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,53,AIYL,1,12,AIYL,1,1,1,1.0,0.4096206724643707,0,1,12,1
2022-08-02-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_0/test/train__2022-08-02-01__17852669.npz,54,AVAR,1,32,AVAR,1,1,1,1.0,0.45589932799339294,0,1,32,1
