query_worm,source_path,node_index,identity,candidate_covered,prediction_slot,prediction_identity,rank,correct,top5_correct,reciprocal_rank,target_probability,dustbin_top1,top1_with_dustbin_correct,hungarian_prediction_slot,hungarian_correct
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,33,SMDDL,1,124,SMDDL,1,1,1,1.0,0.9211990833282471,0,1,124,1
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,34,AFDR,1,7,AFDR,1,1,1,1.0,0.9147505760192871,0,1,7,1
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,40,RMDDL,1,99,RMDDR,12,0,0,0.08333333333333333,0.0003321683034300804,1,0,121,0
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,41,RMDR,1,101,RMDR,1,1,1,1.0,0.9325162172317505,0,1,101,1
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,47,AWAR,1,45,AWAR,1,1,1,1.0,0.36480823159217834,0,1,45,1
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,53,CEPDR,1,70,M1,3,0,1,0.3333333333333333,0.05539991706609726,1,0,50,0
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,62,RMDDR,1,99,RMDDR,1,1,1,1.0,0.8359901905059814,0,1,99,1
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,63,SAAVR,1,113,SAAVR,1,1,1,1.0,0.2606237232685089,1,0,113,1
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,73,SMDDR,1,125,SMDDR,1,1,1,1.0,0.8469055891036987,0,1,125,1
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,76,ALA,1,19,ALA,1,1,1,1.0,0.9296570420265198,0,1,19,1
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,79,RIAL,1,3,ADFL,34,0,0,0.029411764705882353,3.371318825884373e-06,1,0,25,0
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,82,ADFR,1,26,ASKR,4,0,1,0.25,0.06520786136388779,1,0,26,0
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,87,RIVR,1,96,RIVR,1,1,1,1.0,0.9431085586547852,0,1,96,1
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,89,SAAVL,1,112,SAAVL,1,1,1,1.0,0.44826820492744446,0,1,112,1
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,92,RMDVR,1,104,RMDVR,1,1,1,1.0,0.9540995955467224,0,1,104,1
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,108,RIAR,1,89,RIAR,1,1,1,1.0,0.9103521704673767,0,1,89,1
20240902-20-11-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240902-20-11-40__8e027d87.npz,110,RMDL,1,100,RMDL,1,1,1,1.0,0.9553715586662292,0,1,100,1
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,1,AVAR,1,28,AVAR,1,1,1,1.0,0.2004125565290451,1,0,28,1
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,10,SMDVR,1,128,SMDVR,1,1,1,1.0,0.6216315031051636,0,1,128,1
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,12,RMED,1,81,OLLR,15,0,0,0.06666666666666667,0.001817295327782631,1,0,83,0
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,13,RIVR,1,96,RIVR,1,1,1,1.0,0.8978056311607361,0,1,96,1
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,15,RMEV,1,108,RMEV,1,1,1,1.0,0.9450735449790955,0,1,108,1
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,20,SMDVL,1,126,SMDVL,1,1,1,1.0,0.9265621900558472,0,1,126,1
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,21,AVAL,1,27,AVAL,1,1,1,1.0,0.9545677900314331,0,1,27,1
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,26,URXR,1,137,URXR,1,1,1,1.0,0.5862292051315308,0,1,137,1
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,29,RIAR,1,89,RIAR,1,1,1,1.0,0.5819456577301025,0,1,89,1
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,30,SMDDR,1,125,SMDDR,1,1,1,1.0,0.0909886434674263,1,0,119,0
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,31,ADFR,1,26,ASKR,2,0,1,0.5,0.06976088881492615,0,0,26,0
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,32,RIVL,1,95,RIVL,1,1,1,1.0,0.9444884061813354,0,1,95,1
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,37,RMDVR,1,104,RMDVR,1,1,1,1.0,0.9306136965751648,0,1,104,1
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,42,RID,1,91,RID,1,1,1,1.0,0.3206940293312073,1,0,92,0
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,46,AVEL,1,31,AVEL,1,1,1,1.0,0.6239722371101379,0,1,31,1
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,47,AVER,1,33,AVER,1,1,1,1.0,0.19836701452732086,1,0,140,0
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,49,URXL,1,19,ALA,4,0,1,0.25,0.001177947735413909,0,0,19,0
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,58,AFDR,1,7,AFDR,1,1,1,1.0,0.48514389991760254,0,1,7,1
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,60,RMDR,1,33,AVER,9,0,0,0.1111111111111111,0.004565735813230276,1,0,33,0
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,65,RMDDR,1,125,SMDDR,57,0,0,0.017543859649122806,2.1311109321686672e-07,1,0,125,0
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,76,AWAR,1,44,AWAL,2,0,1,0.5,0.14669615030288696,1,0,44,0
20240917-20-18-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-20-18-26__86af46bb.npz,77,SAAVR,1,134,URBR,2,0,1,0.5,0.0358184389770031,1,0,134,0
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,0,AVAL,1,27,AVAL,1,1,1,1.0,0.9567356109619141,0,1,27,1
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,8,SMDVL,1,126,SMDVL,1,1,1,1.0,0.9563976526260376,0,1,126,1
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,11,RMED,1,105,RMED,1,1,1,1.0,0.9567884802818298,0,1,105,1
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,12,RIVL,1,95,RIVL,1,1,1,1.0,0.4558170735836029,1,0,95,1
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,17,ALA,1,19,ALA,1,1,1,1.0,0.954281210899353,0,1,19,1
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,28,URXL,1,137,URXR,4,0,1,0.25,0.0036752151791006327,0,0,137,0
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,33,AFDL,1,6,AFDL,1,1,1,1.0,0.7502435445785522,0,1,6,1
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,34,SMDVR,1,128,SMDVR,1,1,1,1.0,0.9563214778900146,0,1,128,1
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,39,AFDR,1,7,AFDR,1,1,1,1.0,0.860456645488739,0,1,7,1
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,40,RMDL,1,100,RMDL,1,1,1,1.0,0.9013892412185669,0,1,100,1
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,59,RID,1,91,RID,1,1,1,1.0,0.8253934383392334,0,1,91,1
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,70,AVAR,1,28,AVAR,1,1,1,1.0,0.9569349884986877,0,1,28,1
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,77,AVER,1,33,AVER,1,1,1,1.0,0.8157609701156616,0,1,33,1
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,78,AWAL,1,46,AWBL,13,0,0,0.07692307692307693,0.00021081800514366478,1,0,22,0
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,89,SMDDL,1,99,RMDDR,3,0,1,0.3333333333333333,0.08445356786251068,0,0,99,0
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,107,AVEL,1,31,AVEL,1,1,1,1.0,0.793191134929657,0,1,31,1
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,113,RMDR,1,45,AWAR,92,0,0,0.010869565217391304,6.081145187408765e-08,1,0,45,0
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,114,RMDVL,1,103,RMDVL,1,1,1,1.0,0.9510023593902588,0,1,103,1
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,118,RIAL,1,88,RIAL,1,1,1,1.0,0.9541041851043701,0,1,88,1
20240917-22-37-14,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/test__20240917-22-37-14__8e0dd17d.npz,120,RMDVR,1,134,URBR,18,0,0,0.05555555555555555,9.933955880114809e-06,1,0,134,0
20230317-12-27-51,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/train__20230317-12-27-51__d9cfb273.npz,0,AVAR,1,28,AVAR,1,1,1,1.0,0.9553225636482239,0,1,28,1
20230317-12-27-51,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/train__20230317-12-27-51__d9cfb273.npz,7,RMED,1,105,RMED,1,1,1,1.0,0.9275848865509033,0,1,105,1
20230317-12-27-51,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_2/test/train__20230317-12-27-51__d9cfb273.npz,51,SMDVR,1,128,SMDVR,1,1,1,1.0,0.9442800879478455,0,1,128,1
