query_worm,source_path,node_index,identity,candidate_covered,prediction_slot,prediction_identity,rank,correct,top5_correct,reciprocal_rank,target_probability,dustbin_top1,top1_with_dustbin_correct,hungarian_prediction_slot,hungarian_correct
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,24,IL2DL,1,76,IL2DL,1,1,1,1.0,0.9544782042503357,0,1,76,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,25,AVER,1,41,AVER,1,1,1,1.0,0.8542141318321228,0,1,41,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,28,AWBL,1,50,AWBL,1,1,1,1.0,0.9571494460105896,0,1,50,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,29,CEPVL,1,59,CEPVR,3,0,1,0.3333333333333333,0.006139365490525961,0,0,59,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,30,RMDVL,1,117,RMDVL,1,1,1,1.0,0.937462329864502,0,1,117,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,31,I2R,1,65,I2R,1,1,1,1.0,0.9592457413673401,0,1,65,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,32,I1R,1,63,I1R,1,1,1,1.0,0.960974395275116,0,1,63,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,33,AIML,1,46,AVKR,4,0,1,0.25,0.00803440436720848,1,0,46,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,34,OLQVR,1,97,OLQVR,1,1,1,1.0,0.9459441900253296,0,1,97,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,35,AIZL,1,17,AIZL,1,1,1,1.0,0.9575977325439453,0,1,17,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,37,URYDR,1,147,URYDL,27,0,0,0.037037037037037035,1.5012817655701838e-08,0,0,147,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,38,AVAR,1,35,AVAR,1,1,1,1.0,0.9584506750106812,0,1,35,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,39,SMDVL,1,137,SMDVL,1,1,1,1.0,0.9574817419052124,0,1,137,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,41,CEPDL,1,56,CEPDL,1,1,1,1.0,0.9526411890983582,0,1,56,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,43,RMDR,1,116,RMDR,1,1,1,1.0,0.8053763508796692,0,1,116,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,44,AVHR,0,42,AVHL,,0,0,0.0,,0,0,42,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,45,AVDL,1,38,AVDL,1,1,1,1.0,0.9358558058738708,0,1,38,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,46,RMDDL,1,113,RMDDL,1,1,1,1.0,0.9072481393814087,0,1,113,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,48,RMER,1,121,RMER,1,1,1,1.0,0.9587875008583069,0,1,121,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,49,SAAVR,1,99,RIAR,3,0,1,0.3333333333333333,0.05980689451098442,0,0,99,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,50,RIVL,1,111,RIVL,1,1,1,1.0,0.9604782462120056,0,1,111,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,51,RMDVR,1,118,RMDVR,1,1,1,1.0,0.8829084038734436,0,1,118,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,52,AIYR,1,20,AQR,2,0,1,0.5,0.42400866746902466,0,0,16,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,53,RMEV,1,122,RMEV,1,1,1,1.0,0.7660343050956726,0,1,122,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,54,I1L,1,62,I1L,1,1,1,1.0,0.944601833820343,0,1,62,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,55,AVJL,1,43,AVJL,1,1,1,1.0,0.9224861264228821,0,1,43,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,56,SMDDR,1,110,RIS,4,0,1,0.25,0.007964197546243668,0,0,110,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,57,RICL,1,102,RICL,1,1,1,1.0,0.9492082595825195,0,1,102,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,58,AVJR,1,39,AVDR,4,0,1,0.25,0.004117743577808142,0,0,39,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,59,IL2VR,1,81,IL2VR,1,1,1,1.0,0.9606193900108337,0,1,81,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,62,RIH,1,105,RIH,1,1,1,1.0,0.7941160798072815,0,1,105,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,63,SMBVR,1,20,AQR,5,0,1,0.2,0.018539082258939743,1,0,20,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,66,IL1DL,1,70,IL1DL,1,1,1,1.0,0.9236904382705688,0,1,70,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,67,URYVR,1,150,URYVR,1,1,1,1.0,0.9254472851753235,0,1,150,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,69,URYVL,1,149,URYVL,1,1,1,1.0,0.9580631852149963,0,1,149,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,70,AIBL,1,9,AIBL,1,1,1,1.0,0.9510005116462708,0,1,9,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,71,OLQDL,1,94,OLQDL,1,1,1,1.0,0.9221967458724976,0,1,94,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,72,RIR,1,109,RIR,1,1,1,1.0,0.6781964898109436,0,1,109,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,76,CEPVR,1,59,CEPVR,1,1,1,1.0,0.3863390386104584,1,0,136,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,78,URADL,1,139,URADL,1,1,1,1.0,0.6660933494567871,0,1,139,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,79,IL2DR,1,77,IL2DR,1,1,1,1.0,0.9443488121032715,0,1,77,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,80,SMDDL,1,135,SMDDL,1,1,1,1.0,0.9378920197486877,0,1,135,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,81,ADAL,1,0,ADAL,1,1,1,1.0,0.9541550874710083,0,1,0,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,82,RID,1,104,RID,1,1,1,1.0,0.9608956575393677,0,1,104,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,83,IL1DR,1,71,IL1DR,1,1,1,1.0,0.9491602778434753,0,1,71,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,84,URYDL,1,148,URYDR,14,0,0,0.07142857142857142,1.5145275256145396e-06,0,0,148,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,86,MI,1,89,MI,1,1,1,1.0,0.9581074714660645,0,1,89,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,87,AVBL,1,36,AVBL,1,1,1,1.0,0.7876893877983093,0,1,36,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,89,AWAR,1,49,AWAR,1,1,1,1.0,0.6986435651779175,0,1,49,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,93,URXL,1,146,URXR,2,0,1,0.5,0.11909696459770203,0,0,146,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,95,IL1R,1,73,IL1R,1,1,1,1.0,0.958009660243988,0,1,73,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,98,RMGL,1,124,RMGL,1,1,1,1.0,0.9582445621490479,0,1,124,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,100,I3,1,66,I3,1,1,1,1.0,0.960638165473938,0,1,66,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,101,IL1VL,1,74,IL1VL,1,1,1,1.0,0.9600611329078674,0,1,74,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,102,AWBR,1,44,AVJR,2,0,1,0.5,0.29762017726898193,0,0,44,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,103,ASEL,1,21,ASEL,1,1,1,1.0,0.9555005431175232,0,1,21,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,104,IL2L,1,78,IL2L,1,1,1,1.0,0.7565438747406006,0,1,78,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,106,AVEL,1,40,AVEL,1,1,1,1.0,0.8306319713592529,0,1,40,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,107,ADEL,1,2,ADEL,1,1,1,1.0,0.9435124397277832,0,1,2,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,110,URAVL,1,58,CEPVL,5,0,1,0.2,0.0017507988959550858,0,0,58,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,111,AWAL,1,48,AWAL,1,1,1,1.0,0.9583797454833984,0,1,48,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,112,AIYL,1,15,AIYL,1,1,1,1.0,0.5534476041793823,0,1,15,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,113,IL2VL,1,80,IL2VL,1,1,1,1.0,0.9551096558570862,0,1,80,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,114,FLPL,1,60,FLPL,1,1,1,1.0,0.9356366991996765,0,1,60,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,116,RIAL,1,98,RIAL,1,1,1,1.0,0.8553174734115601,0,1,98,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,117,AVAL,1,34,AVAL,1,1,1,1.0,0.9607077836990356,0,1,34,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,118,I2L,1,64,I2L,1,1,1,1.0,0.9505380392074585,0,1,64,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,119,AIMR,1,11,AIML,4,0,1,0.25,0.021269235759973526,0,0,11,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,120,SAAVL,1,128,SAAVL,1,1,1,1.0,0.9183334112167358,0,1,128,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,122,URBL,1,143,URBL,1,1,1,1.0,0.925663948059082,0,1,143,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,124,AUAL,1,32,AUAL,1,1,1,1.0,0.9473828077316284,0,1,32,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,126,NSMR,1,88,MCR,2,0,1,0.5,0.2960643172264099,0,0,88,0
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,127,IL1VR,1,75,IL1VR,1,1,1,1.0,0.9581832885742188,0,1,75,1
2022-07-15-12,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2022-07-15-12__9b6ec5ed.npz,130,AINL,1,13,AINL,1,1,1,1.0,0.9601014256477356,0,1,13,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,6,URADL,1,139,URADL,1,1,1,1.0,0.9433150887489319,0,1,139,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,8,M5,1,86,M5,1,1,1,1.0,0.7221320271492004,0,1,86,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,11,IL2L,1,83,M3L,2,0,1,0.5,0.08747844398021698,0,0,83,0
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,12,RMED,1,119,RMED,1,1,1,1.0,0.9379586577415466,0,1,119,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,13,MI,1,89,MI,1,1,1,1.0,0.9555976390838623,0,1,89,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,14,ADEL,1,2,ADEL,1,1,1,1.0,0.4253735840320587,0,1,2,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,15,URYDR,1,148,URYDR,1,1,1,1.0,0.45420393347740173,0,1,148,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,17,M4,1,85,M4,1,1,1,1.0,0.8257162570953369,0,1,85,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,19,OLLR,1,93,OLLR,1,1,1,1.0,0.9300268292427063,0,1,93,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,22,AIZL,1,17,AIZL,1,1,1,1.0,0.9482890367507935,0,1,17,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,26,ASKL,1,4,ADLL,10,0,0,0.1,0.0005177980638109148,0,0,4,0
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,27,I2L,1,64,I2L,1,1,1,1.0,0.9560838937759399,0,1,64,1
2023-01-06-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_2/test/train__2023-01-06-01__2f6875a2.npz,28,URADR,1,144,URBR,3,0,1,0.3333333333333333,0.11949338763952255,0,0,144,0
